2016-11-15T09:19:27,LightBedroom,ON,100
2016-11-15T09:20:09,LightBedroom,OFF,0
2016-11-15T09:20:20,BedroomDoor,ON,100
2016-11-15T09:20:20,BedroomDoor,OFF,0
2016-11-15T09:20:20,Entrance,ON,100
2016-11-15T09:20:51,Corridor,ON,100
2016-11-15T09:20:51,Entrance,OFF,0
2016-11-15T09:20:51,Corridor,OFF,0
2016-11-15T09:20:51,ToiletMove,ON,100
2016-11-15T09:24:38,ToiletMove,OFF,0
2016-11-15T09:24:38,Corridor,ON,100
2016-11-15T09:24:47,Entrance,ON,100
2016-11-15T09:24:47,KitchenDoor,ON,100
2016-11-15T09:24:54,Kettle,ON,100
2016-11-15T09:24:54,Corridor,OFF,0
2016-11-15T09:24:54,Entrance,OFF,0
2016-11-15T09:25:08,CupboardKitchen6,ON,100
2016-11-15T09:25:19,CupboardKitchen6,OFF,0
2016-11-15T09:25:19,Radio,ON,100
2016-11-15T09:26:11,Kettle,OFF,0
2016-11-16T09:24:40,LightBedroom,ON,100
2016-11-16T09:26:11,LightBedroom,OFF,0
2016-11-16T09:26:31,BedroomDoor,ON,100
2016-11-16T09:26:31,BedroomDoor,OFF,0
2016-11-16T09:26:31,Entrance,ON,100
2016-11-16T09:26:43,Corridor,ON,100
2016-11-16T09:26:43,Entrance,OFF,0
2016-11-16T09:27:07,Corridor,OFF,0
2016-11-16T09:27:07,ToiletMove,ON,100
2016-11-16T09:30:33,ToiletMove,OFF,0
2016-11-16T09:33:09,Corridor,ON,100
2016-11-16T09:33:09,Entrance,ON,100
2016-11-16T09:33:13,Kettle,ON,100
2016-11-16T09:33:13,Corridor,OFF,0
2016-11-16T09:33:21,Entrance,OFF,0
2016-11-16T09:33:26,CupboardKitchen6,ON,100
2016-11-16T09:33:26,CupboardKitchen6,OFF,0
2016-11-16T09:33:54,Radio,ON,100
2016-11-16T09:34:11,Kettle,OFF,0
2016-11-17T09:20:52,LightBedroom,ON,100
2016-11-17T09:22:15,LightBedroom,OFF,0
2016-11-17T09:22:37,BedroomDoor,ON,100
2016-11-17T09:22:37,BedroomDoor,OFF,0
2016-11-17T09:22:37,Entrance,ON,100
2016-11-17T09:22:50,Corridor,ON,100
2016-11-17T09:23:00,Entrance,OFF,0
2016-11-17T09:23:00,Corridor,OFF,0
2016-11-17T09:23:00,ToiletMove,ON,100
2016-11-17T09:26:22,ToiletMove,OFF,0
2016-11-17T09:27:34,Entrance,ON,100
2016-11-17T09:27:34,Corridor,ON,100
2016-11-17T09:27:44,Kettle,ON,100
2016-11-17T09:27:44,CupboardKitchen6,ON,100
2016-11-17T09:27:44,Entrance,OFF,0
2016-11-17T09:27:55,Corridor,OFF,0
2016-11-17T09:27:55,CupboardKitchen6,OFF,0
2016-11-17T09:27:55,Radio,ON,100
2016-11-17T09:28:30,Kettle,OFF,0
2016-11-18T09:20:18,LightBedroom,ON,100
2016-11-18T09:21:23,LightBedroom,OFF,0
2016-11-18T09:21:23,BedroomDoor,ON,100
2016-11-18T09:21:41,BedroomDoor,OFF,0
2016-11-18T09:21:41,Entrance,ON,100
2016-11-18T09:21:41,Corridor,ON,100
2016-11-18T09:21:46,Entrance,OFF,0
2016-11-18T09:21:46,Corridor,OFF,0
2016-11-18T09:21:46,ToiletMove,ON,100
2016-11-18T09:25:28,ToiletMove,OFF,0
2016-11-18T09:27:31,Corridor,ON,100
2016-11-18T09:27:31,Entrance,ON,100
2016-11-18T09:27:34,Kettle,ON,100
2016-11-18T09:27:47,Corridor,OFF,0
2016-11-18T09:27:47,Entrance,OFF,0
2016-11-18T09:27:47,CupboardKitchen6,ON,100
2016-11-18T09:27:47,CupboardKitchen6,OFF,0
2016-11-18T09:27:59,Radio,ON,100
2016-11-18T09:29:33,Kettle,OFF,0
2016-11-21T09:15:34,LightBedroom,ON,100
2016-11-21T09:16:04,LightBedroom,OFF,0
2016-11-21T09:16:09,BedroomDoor,ON,100
2016-11-21T09:16:11,BedroomDoor,OFF,0
2016-11-21T09:16:12,Entrance,ON,100
2016-11-21T09:16:12,Corridor,ON,100
2016-11-21T09:16:25,Entrance,OFF,0
2016-11-21T09:16:25,Corridor,OFF,0
2016-11-21T09:16:25,ToiletMove,ON,100
2016-11-21T09:20:22,ToiletMove,OFF,0
2016-11-21T09:20:38,Entrance,ON,100
