2016-11-14T09:58:24,LightBedroom,ON,100
2016-11-14T09:59:00,LightBedroom,OFF,0
2016-11-14T09:59:03,BedroomDoor,ON,100
2016-11-14T09:59:15,BedroomDoor,OFF,0
2016-11-14T10:01:53,CorridorMove,ON,100
2016-11-14T10:02:04,CorridorMove,OFF,0
2016-11-14T10:06:28,ToiletMove,OFF,0
2016-11-14T10:06:30,CorridorMove,ON,100
2016-11-14T10:06:33,CorridorFrontMove,ON,100
2016-11-14T10:06:55,Kettle,ON,100
2016-11-14T10:07:11,CorridorMove,OFF,0
2016-11-14T10:07:15,CorridorFrontMove,OFF,0
2016-11-14T10:07:16,Radio,ON,100
2016-11-14T10:07:25,CupboardKitchen6,ON,100
2016-11-14T10:07:50,CupboardKitchen6,OFF,0
2016-11-14T10:08:33,Kettle,OFF,0
2016-11-15T09:19:27,LightBedroom,ON,100
2016-11-15T09:20:09,LightBedroom,OFF,0
2016-11-15T09:20:20,BedroomDoor,ON,100
2016-11-15T09:20:20,BedroomDoor,OFF,0
2016-11-15T09:20:20,CorridorFrontMove,ON,100
2016-11-15T09:20:51,CorridorMove,ON,100
2016-11-15T09:20:51,CorridorFrontMove,OFF,0
2016-11-15T09:20:51,CorridorMove,OFF,0
2016-11-15T09:24:38,ToiletMove,OFF,0
2016-11-15T09:24:38,CorridorMove,ON,100
2016-11-15T09:24:47,CorridorFrontMove,ON,100
2016-11-15T09:24:47,KitchenDoor,ON,100
2016-11-15T09:24:54,Kettle,ON,100
2016-11-15T09:24:54,CorridorMove,OFF,0
2016-11-15T09:24:54,CorridorFrontMove,OFF,0
2016-11-15T09:25:08,CupboardKitchen6,ON,100
2016-11-15T09:25:19,CupboardKitchen6,OFF,0
2016-11-15T09:25:19,Radio,ON,100
2016-11-15T09:26:11,Kettle,OFF,0
2016-11-16T09:24:40,LightBedroom,ON,100
2016-11-16T09:26:11,LightBedroom,OFF,0
2016-11-16T09:26:31,BedroomDoor,ON,100
2016-11-16T09:26:31,BedroomDoor,OFF,0
2016-11-16T09:26:31,CorridorFrontMove,ON,100
2016-11-16T09:26:43,CorridorMove,ON,100
2016-11-16T09:26:43,CorridorFrontMove,OFF,0
2016-11-16T09:27:07,CorridorMove,OFF,0
2016-11-16T09:30:33,ToiletMove,OFF,0
2016-11-16T09:33:09,CorridorMove,ON,100
2016-11-16T09:33:09,CorridorFrontMove,ON,100
2016-11-16T09:33:13,Kettle,ON,100
2016-11-16T09:33:13,CorridorMove,OFF,0
2016-11-16T09:33:21,CorridorFrontMove,OFF,0
2016-11-16T09:33:26,CupboardKitchen6,ON,100
