2017-02-01T18:03:03,EntranceDoor,ON,100
2017-02-01T18:03:04,EntranceDoor,OFF,0
2017-02-01T18:03:04,Entrance,ON,100
2017-02-01T18:03:08,Corridor,ON,100
2017-02-01T18:03:09,BedroomDoor,ON,100
2017-02-01T18:03:10,BedroomDoor,OFF,100
2017-02-01T18:03:12,Entrance,OFF,0
2017-02-01T18:03:14,Corridor,OFF,0
2017-02-01T18:04:11,Wardrobe,ON,100
2017-02-01T18:09:03,Wardrobe,OFF,0
2017-02-01T18:09:11,BedroomDoor,ON,100
2017-02-01T18:09:12,BedroomDoor,OFF,100
2017-02-01T18:09:14,Corridor,ON,100
2017-02-01T18:09:16,Entrance,ON,100
2017-02-01T18:09:20,Corridor,OFF,0
2017-02-01T18:09:22,Entrance,OFF,0
2017-02-01T18:10:50,Sofa,ON,100
2017-02-01T18:11:03,Lamp,ON,100
2017-02-02T17:30:02,EntranceDoor,ON,100
2017-02-02T17:30:04,EntranceDoor,OFF,0
2017-02-02T17:30:03,Entrance,ON,100
2017-02-02T17:30:07,Corridor,ON,100
2017-02-02T17:30:09,BedroomDoor,ON,100
2017-02-02T17:30:11,BedroomDoor,OFF,0
2017-02-02T17:35:36,Wardrobe,ON,100
2017-02-02T17:37:55,Wardrobe,OFF,0
2017-02-02T17:38:03,BedroomDoor,ON,100
2017-02-02T17:38:04,BedroomDoor,OFF,0
2017-02-02T17:38:04,Entrance,ON,100
2017-02-02T17:38:05,Entrance,OFF,0
2017-02-02T17:39:03,Sofa,ON,100
2017-02-02T17:40:04,Lamp,ON,100
2017-02-03T17:03:03,EntranceDoor,ON,100
2017-02-03T17:03:04,EntranceDoor,OFF,0
2017-02-03T17:03:04,Entrance,ON,100
2017-02-03T17:03:08,Corridor,ON,100
2017-02-03T17:03:09,BedroomDoor,ON,100
2017-02-03T17:03:10,BedroomDoor,OFF,100
2017-02-03T17:03:12,Entrance,OFF,0
2017-02-03T17:03:14,Corridor,OFF,0
2017-02-03T17:04:11,Wardrobe,ON,100
2017-02-03T17:09:03,Wardrobe,OFF,0
2017-02-03T17:09:11,BedroomDoor,ON,100
2017-02-03T17:09:12,BedroomDoor,OFF,100
2017-02-03T17:09:14,Corridor,ON,100
2017-02-03T17:09:16,Entrance,ON,100
2017-02-03T17:09:20,Corridor,OFF,0
2017-02-03T17:09:22,Entrance,OFF,0
2017-02-03T17:10:50,Sofa,ON,100
2017-02-03T17:11:03,Lamp,ON,100
2017-02-04T07:20:02,EntranceDoor,ON,100
2017-02-04T07:20:03,Entrance,ON,100
2017-02-04T07:20:04,EntranceDoor,OFF,0
2017-02-04T07:20:07,Corridor,ON,100
2017-02-04T07:20:09,BedroomDoor,ON,100
2017-02-04T07:20:11,BedroomDoor,OFF,0
2017-02-04T07:25:36,Wardrobe,ON,100
2017-02-04T07:27:55,Wardrobe,OFF,0
2017-02-04T07:28:03,BedroomDoor,ON,100
2017-02-04T07:28:04,BedroomDoor,OFF,0
2017-02-04T07:28:04,Entrance,ON,100
2017-02-04T07:28:05,Entrance,OFF,0
2017-02-04T07:29:03,Sofa,ON,100
2017-02-04T07:32:11,Lamp,ON,100
2017-02-04T07:34:59,EntranceDoor,ON,100
2017-02-04T07:35:03,Entrance,ON,100
2017-02-04T07:35:04,EntranceDoor,OFF,0
2017-02-04T07:35:08,Corridor,ON,100
2017-02-04T07:35:09,BedroomDoor,ON,100
2017-02-04T07:35:11,BedroomDoor,OFF,0
2017-02-04T07:40:02,Wardrobe,ON,100
2017-02-04T07:42:55,Wardrobe,OFF,0
2017-02-04T07:43:41,BedroomDoor,ON,100
2017-02-04T07:43:42,BedroomDoor,OFF,0
2017-02-04T07:43:42,Entrance,ON,100
2017-02-04T07:43:43,Entrance,OFF,0
2017-02-04T07:45:03,Sofa,ON,100
2017-02-04T07:45:25,Lamp,ON,100
2017-02-05T19:03:03,EntranceDoor,ON,100
2017-02-05T19:03:04,EntranceDoor,OFF,0
2017-02-05T19:03:04,Entrance,ON,100
2017-02-05T19:03:08,Corridor,ON,100
2017-02-05T19:03:09,BedroomDoor,ON,100
2017-02-05T19:03:10,BedroomDoor,OFF,100
2017-02-05T19:03:12,Entrance,OFF,0
2017-02-05T19:03:14,Corridor,OFF,0
2017-02-05T19:04:11,Wardrobe,ON,100
2017-02-05T19:09:03,Wardrobe,OFF,0
2017-02-05T19:09:11,BedroomDoor,ON,100
2017-02-05T19:09:12,BedroomDoor,OFF,100
2017-02-05T19:09:14,Corridor,ON,100
2017-02-05T19:09:16,Entrance,ON,100
2017-02-05T19:09:20,Corridor,OFF,0
2017-02-05T19:09:22,Entrance,OFF,0
2017-02-05T19:10:50,Sofa,ON,100
2017-02-05T19:11:03,Lamp,ON,100
2017-02-06T18:03:50,EntranceDoor,ON,100
2017-02-06T18:03:51,EntranceDoor,OFF,0
2017-02-06T18:03:51,Entrance,ON,100
2017-02-06T18:03:55,Corridor,ON,100
2017-02-06T18:03:56,BedroomDoor,ON,100
2017-02-06T18:03:57,BedroomDoor,OFF,100
2017-02-06T18:04:03,Entrance,OFF,0
2017-02-06T18:04:14,Corridor,OFF,0
2017-02-06T18:04:11,Wardrobe,ON,100
2017-02-06T18:04:15,Wardrobe,OFF,0
2017-02-06T18:09:45,Wardrobe,ON,100
2017-02-06T18:09:50,Wardrobe,OFF,0
2017-02-06T18:09:51,BedroomDoor,ON,100
2017-02-06T18:09:52,BedroomDoor,OFF,100
2017-02-06T18:09:55,Entrance,ON,100
2017-02-06T18:10:22,Entrance,OFF,0
2017-02-06T18:12:50,Sofa,ON,100
2017-02-06T18:13:22,Lamp,ON,100
2017-02-07T18:03:03,EntranceDoor,ON,100
2017-02-07T18:03:04,EntranceDoor,OFF,0
2017-02-07T18:03:04,Entrance,ON,100
2017-02-07T18:03:08,Corridor,ON,100
2017-02-07T18:03:09,BedroomDoor,ON,100
2017-02-07T18:03:10,BedroomDoor,OFF,100
2017-02-07T18:03:12,Entrance,OFF,0
2017-02-07T18:03:14,Corridor,OFF,0
2017-02-07T18:09:03,Wardrobe,OFF,0
2017-02-07T18:09:11,BedroomDoor,ON,100
2017-02-07T18:09:12,BedroomDoor,OFF,100
2017-02-07T18:09:14,Corridor,ON,100
2017-02-07T18:09:16,Entrance,ON,100
2017-02-07T18:09:20,Corridor,OFF,0
2017-02-07T18:09:22,Entrance,OFF,0
2017-02-07T18:10:50,Sofa,ON,100
2017-02-07T18:11:03,Lamp,ON,100
2017-02-08T19:17:03,EntranceDoor,ON,100
